id,img_path,img_name,generation_date,experiment_model_id,experiment_number,img_generation_promt
135323,"/media/s1/dataset/neurostocker/core/2022/12/9/6_A_picture_from_the_first_half_of_the_movie_""Aliens""..jpg","6_A_picture_from_the_first_half_of_the_movie_""Aliens""..jpg",2022-12-09T00:49:54.812109,1,1,"6_A_picture_from_the_first_half_of_the_movie_""Aliens""."
123063,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_beautiful_city_landscape_at_sunset,_full_of_architecture_and_towers..jpg","6_A_beautiful_city_landscape_at_sunset,_full_of_architecture_and_towers..jpg",2022-12-07T22:00:45.207788,1,1,"6_A_beautiful_city_landscape_at_sunset,_full_of_architecture_and_towers."
213879,/media/s1/dataset/neurostocker/core/2022/12/14/6_Modern_glass_wall_with_a_view_of_the_city_in_the_distance..jpg,6_Modern_glass_wall_with_a_view_of_the_city_in_the_distance..jpg,2022-12-14T00:34:20.220308,1,1,6_Modern_glass_wall_with_a_view_of_the_city_in_the_distance.
231143,"/media/s1/dataset/neurostocker/core/2022/12/14/6_A_beautiful_and_colorful_painting_of_an_empty_space,_a_planet..jpg","6_A_beautiful_and_colorful_painting_of_an_empty_space,_a_planet..jpg",2022-12-14T00:35:14.024631,1,1,"6_A_beautiful_and_colorful_painting_of_an_empty_space,_a_planet."
105085,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_cool_design_of_the_inside_of_an_igloo,_with_a_glass_window_overlooking_a_frozen_river..jpg","6_A_cool_design_of_the_inside_of_an_igloo,_with_a_glass_window_overlooking_a_frozen_river..jpg",2022-12-07T00:58:40.707186,1,1,"6_A_cool_design_of_the_inside_of_an_igloo,_with_a_glass_window_overlooking_a_frozen_river."
31726,/media/s1/dataset/neurostocker/core/2022/12/1/6_The_Legend_of_Zelda_Twilight_over_a_lake..jpg,6_The_Legend_of_Zelda_Twilight_over_a_lake..jpg,2022-12-01T00:49:51.153186,1,1,6_The_Legend_of_Zelda_Twilight_over_a_lake.
212041,"/media/s1/dataset/neurostocker/core/2022/12/12/6_Tropical_landscape_with_tropical_plants,_fruit_trees_and_lush_green_mountain_vegetation_in_lush_green_mountains_and_dark_forests.jpg","6_Tropical_landscape_with_tropical_plants,_fruit_trees_and_lush_green_mountain_vegetation_in_lush_green_mountains_and_dark_forests.jpg",2022-12-12T23:56:45.583747,1,1,"6_Tropical_landscape_with_tropical_plants,_fruit_trees_and_lush_green_mountain_vegetation_in_lush_green_mountains_and_dark_forests"
1754,/media/s1/dataset/neurostocker/core/2022/10/25/3_Animated_clipart_and_vector_art_images_you_can_use_for..jpg,3_Animated_clipart_and_vector_art_images_you_can_use_for..jpg,2022-10-25T08:34:02.385683,1,1,3_Animated_clipart_and_vector_art_images_you_can_use_for.
258675,"/media/s1/dataset/neurostocker/core/2022/12/15/6_A_view_of_the_whole_world,_looking_from_outer_space..jpg","6_A_view_of_the_whole_world,_looking_from_outer_space..jpg",2022-12-15T00:51:14.753103,1,1,"6_A_view_of_the_whole_world,_looking_from_outer_space."
20651,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_panorama_in_the_style_of_the_great_Austrian_landscape_painters,_of_a_city_seen_from_afar..jpg","6_A_panorama_in_the_style_of_the_great_Austrian_landscape_painters,_of_a_city_seen_from_afar..jpg",2022-11-29T00:58:34.215378,1,1,"6_A_panorama_in_the_style_of_the_great_Austrian_landscape_painters,_of_a_city_seen_from_afar."
146543,/media/s1/dataset/neurostocker/core/2022/12/9/6_A_part_of_the_image_may_be_blurred..jpg,6_A_part_of_the_image_may_be_blurred..jpg,2022-12-09T00:50:27.004294,1,1,6_A_part_of_the_image_may_be_blurred.
71138,"/media/s1/dataset/neurostocker/core/2022/12/4/6_A_colorful_still_life_of_red,_gold,_and_brown_food..jpg","6_A_colorful_still_life_of_red,_gold,_and_brown_food..jpg",2022-12-04T22:20:28.015794,1,1,"6_A_colorful_still_life_of_red,_gold,_and_brown_food."
14474,"/media/s1/dataset/neurostocker/core/2022/11/26/6_View_of_the_sky,_with_the_sun_rising_over_the_beach..jpg","6_View_of_the_sky,_with_the_sun_rising_over_the_beach..jpg",2022-11-26T00:59:33.470083,1,1,"6_View_of_the_sky,_with_the_sun_rising_over_the_beach."
99286,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_city_by_water,_with_the_ocean_in_front_of_it..jpg","6_A_city_by_water,_with_the_ocean_in_front_of_it..jpg",2022-12-07T00:45:16.585690,1,1,"6_A_city_by_water,_with_the_ocean_in_front_of_it."
126996,"/media/s1/dataset/neurostocker/core/2022/12/7/6_White_figure_in_a_forest,_a_few_birds_fly_through_the_branches..jpg","6_White_figure_in_a_forest,_a_few_birds_fly_through_the_branches..jpg",2022-12-07T22:00:17.299576,1,1,"6_White_figure_in_a_forest,_a_few_birds_fly_through_the_branches."
78196,"/media/s1/dataset/neurostocker/core/2022/12/4/6_A_beautiful_image_of_a_sunset_over_the_ocean,_with_a_ship_in_the_foreground..jpg","6_A_beautiful_image_of_a_sunset_over_the_ocean,_with_a_ship_in_the_foreground..jpg",2022-12-04T22:17:39.290866,1,1,"6_A_beautiful_image_of_a_sunset_over_the_ocean,_with_a_ship_in_the_foreground."
62717,"/media/s1/dataset/neurostocker/core/2022/12/4/6_A_blue-green_futuristic_landscape,_with_a_castle,_water_and_a_river,_but_also_with_a_mountain_in_the_distance_and_lots_of_flower.jpg","6_A_blue-green_futuristic_landscape,_with_a_castle,_water_and_a_river,_but_also_with_a_mountain_in_the_distance_and_lots_of_flower.jpg",2022-12-04T00:25:30.182246,1,1,"6_A_blue green_futuristic_landscape,_with_a_castle,_water_and_a_river,_but_also_with_a_mountain_in_the_distance_and_lots_of_flower"
183576,"/media/s1/dataset/neurostocker/core/2022/12/10/6_An_attractive_picture_of_a_small_forest,_which_is_made_up_of_a_number_of_different_types_of_trees..jpg","6_An_attractive_picture_of_a_small_forest,_which_is_made_up_of_a_number_of_different_types_of_trees..jpg",2022-12-10T22:52:07.511663,1,1,"6_An_attractive_picture_of_a_small_forest,_which_is_made_up_of_a_number_of_different_types_of_trees."
114944,"/media/s1/dataset/neurostocker/core/2022/12/7/6_An_illustration_of_nature,_that_presents_an_ideal_view_of_nature..jpg","6_An_illustration_of_nature,_that_presents_an_ideal_view_of_nature..jpg",2022-12-07T21:57:17.258162,1,1,"6_An_illustration_of_nature,_that_presents_an_ideal_view_of_nature."
121960,"/media/s1/dataset/neurostocker/core/2022/12/7/6_Two_different_types_of_cityscapes,_city_of_the_future..jpg","6_Two_different_types_of_cityscapes,_city_of_the_future..jpg",2022-12-07T21:54:42.292862,1,1,"6_Two_different_types_of_cityscapes,_city_of_the_future."
31123,"/media/s1/dataset/neurostocker/core/2022/12/1/6_Hand_drawn_illustration_of_a_house_in_the_forest,_the_house_is_surrounded_by_water_and_there_is_a_little_dog_sleeping_on_the_gre.jpg","6_Hand_drawn_illustration_of_a_house_in_the_forest,_the_house_is_surrounded_by_water_and_there_is_a_little_dog_sleeping_on_the_gre.jpg",2022-12-01T00:52:24.394009,1,1,"6_Hand_drawn_illustration_of_a_house_in_the_forest,_the_house_is_surrounded_by_water_and_there_is_a_little_dog_sleeping_on_the_gre"
79995,/media/s1/dataset/neurostocker/core/2022/12/4/6_City_built_entirely_from_a_pile_of_books..jpg,6_City_built_entirely_from_a_pile_of_books..jpg,2022-12-04T22:18:53.959275,1,1,6_City_built_entirely_from_a_pile_of_books.
137334,"/media/s1/dataset/neurostocker/core/2022/12/9/6_An_old_gothic_fortress,_it_is_a_fantasy_painting_in_the_style_of_french_impressionism,_it_is_full_of_the_energy_of_the_past,_thi.jpg","6_An_old_gothic_fortress,_it_is_a_fantasy_painting_in_the_style_of_french_impressionism,_it_is_full_of_the_energy_of_the_past,_thi.jpg",2022-12-09T00:48:39.147673,1,1,"6_An_old_gothic_fortress,_it_is_a_fantasy_painting_in_the_style_of_french_impressionism,_it_is_full_of_the_energy_of_the_past,_thi"
213754,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_painting_of_an_old_temple_with_its_roof_in_ruins..jpg,6_A_painting_of_an_old_temple_with_its_roof_in_ruins..jpg,2022-12-14T00:43:09.815364,1,1,6_A_painting_of_an_old_temple_with_its_roof_in_ruins.
229429,"/media/s1/dataset/neurostocker/core/2022/12/14/6_An_illustration_of_a_street_in_an_imaginary_big_city,_an_office_building..jpg","6_An_illustration_of_a_street_in_an_imaginary_big_city,_an_office_building..jpg",2022-12-14T00:42:53.979275,1,1,"6_An_illustration_of_a_street_in_an_imaginary_big_city,_an_office_building."
68306,/media/s1/dataset/neurostocker/core/2022/12/4/6_In_this_image_you_can_explore_the_beautiful_world_of_a_magical_city_with_the_sea_breeze_and_a_moonlight..jpg,6_In_this_image_you_can_explore_the_beautiful_world_of_a_magical_city_with_the_sea_breeze_and_a_moonlight..jpg,2022-12-04T00:21:03.656684,1,1,6_In_this_image_you_can_explore_the_beautiful_world_of_a_magical_city_with_the_sea_breeze_and_a_moonlight.
181995,/media/s1/dataset/neurostocker/core/2022/12/10/6_The_exterior_of_a_house_and_an_internal_view_of_a_house_with_an_old_style_interior..jpg,6_The_exterior_of_a_house_and_an_internal_view_of_a_house_with_an_old_style_interior..jpg,2022-12-10T22:55:41.952859,1,1,6_The_exterior_of_a_house_and_an_internal_view_of_a_house_with_an_old_style_interior.
118234,/media/s1/dataset/neurostocker/core/2022/12/7/6_A_storm_over_the_waves_of_the_North_Atlantic_sea_and_a_huge_tanker..jpg,6_A_storm_over_the_waves_of_the_North_Atlantic_sea_and_a_huge_tanker..jpg,2022-12-07T22:00:18.215583,1,1,6_A_storm_over_the_waves_of_the_North_Atlantic_sea_and_a_huge_tanker.
84482,"/media/s1/dataset/neurostocker/core/2022/12/6/6_A_beautiful_image_made_with_the_water,_trees,_and_buildings_in_San_Francisco..jpg","6_A_beautiful_image_made_with_the_water,_trees,_and_buildings_in_San_Francisco..jpg",2022-12-06T00:47:22.257802,1,1,"6_A_beautiful_image_made_with_the_water,_trees,_and_buildings_in_San_Francisco."
244597,/media/s1/dataset/neurostocker/core/2022/12/15/6_An_in_the_middle_of_the_snow-covered_desert_landscape_shot_from_the_rear_view_mirror_of_a_red_racing_buggy..jpg,6_An_in_the_middle_of_the_snow-covered_desert_landscape_shot_from_the_rear_view_mirror_of_a_red_racing_buggy..jpg,2022-12-15T00:56:54.131056,1,1,6_An_in_the_middle_of_the_snow covered_desert_landscape_shot_from_the_rear_view_mirror_of_a_red_racing_buggy.
227502,/media/s1/dataset/neurostocker/core/2022/12/14/6_Rough_forest_with_trees_and_a_beautiful_view_of_a_peaceful_valley..jpg,6_Rough_forest_with_trees_and_a_beautiful_view_of_a_peaceful_valley..jpg,2022-12-14T00:36:29.245077,1,1,6_Rough_forest_with_trees_and_a_beautiful_view_of_a_peaceful_valley.
132502,/media/s1/dataset/neurostocker/core/2022/12/9/6_City_covered_with_a_thick_layer_of_cloud_and_rain..jpg,6_City_covered_with_a_thick_layer_of_cloud_and_rain..jpg,2022-12-09T00:31:56.513860,1,1,6_City_covered_with_a_thick_layer_of_cloud_and_rain.
113202,/media/s1/dataset/neurostocker/core/2022/12/7/6_A_series_of_words_and_phrases_written_into_various_objects..jpg,6_A_series_of_words_and_phrases_written_into_various_objects..jpg,2022-12-07T22:04:54.609615,1,1,6_A_series_of_words_and_phrases_written_into_various_objects.
239114,"/media/s1/dataset/neurostocker/core/2022/12/15/6_The_image_of_a_thicket_in_the_wild,_on_a_high_plateau,_in_a_dark,_lonely_country..jpg","6_The_image_of_a_thicket_in_the_wild,_on_a_high_plateau,_in_a_dark,_lonely_country..jpg",2022-12-15T00:54:59.606390,1,1,"6_The_image_of_a_thicket_in_the_wild,_on_a_high_plateau,_in_a_dark,_lonely_country."
40448,"/media/s1/dataset/neurostocker/core/2022/12/2/6_Urban_jungle,_urban_forest,_urban_foliage,_forest_of_the_urban..jpg","6_Urban_jungle,_urban_forest,_urban_foliage,_forest_of_the_urban..jpg",2022-12-02T00:59:19.194039,1,1,"6_Urban_jungle,_urban_forest,_urban_foliage,_forest_of_the_urban."
86411,/media/s1/dataset/neurostocker/core/2022/12/6/6_A_list_of_things_we_all_dream_about_before_going_to_sleep..jpg,6_A_list_of_things_we_all_dream_about_before_going_to_sleep..jpg,2022-12-06T00:44:20.048737,1,1,6_A_list_of_things_we_all_dream_about_before_going_to_sleep.
56540,"/media/s1/dataset/neurostocker/core/2022/12/3/6_Realistic_ultra_-_macro_close_-_up_on_mushroom_from_the_bottom,_super_realistic,_super_precise,_details_of_the..jpg","6_Realistic_ultra_-_macro_close_-_up_on_mushroom_from_the_bottom,_super_realistic,_super_precise,_details_of_the..jpg",2022-12-03T00:57:21.454667,1,1,"6_Realistic_ultra_ _macro_close_ _up_on_mushroom_from_the_bottom,_super_realistic,_super_precise,_details_of_the."
63703,"/media/s1/dataset/neurostocker/core/2022/12/4/6_Cool_pictures_of_the_legend,_it_is_a_fantasy_art_drawn_by_disney_concept_artists..jpg","6_Cool_pictures_of_the_legend,_it_is_a_fantasy_art_drawn_by_disney_concept_artists..jpg",2022-12-04T00:22:19.369128,1,1,"6_Cool_pictures_of_the_legend,_it_is_a_fantasy_art_drawn_by_disney_concept_artists."
75998,/media/s1/dataset/neurostocker/core/2022/12/4/6_A_wonderful_view_of_a_temple_in_ruin..jpg,6_A_wonderful_view_of_a_temple_in_ruin..jpg,2022-12-04T22:19:16.227397,1,1,6_A_wonderful_view_of_a_temple_in_ruin.
177581,"/media/s1/dataset/neurostocker/core/2022/12/10/6_Interior_view_of_the_main_room,_with_wooden_furnishings_and_walls_covered_in_natural_wood_and_glass,_and_a_beautiful_marble-tile.jpg","6_Interior_view_of_the_main_room,_with_wooden_furnishings_and_walls_covered_in_natural_wood_and_glass,_and_a_beautiful_marble-tile.jpg",2022-12-10T22:38:36.031253,1,1,"6_Interior_view_of_the_main_room,_with_wooden_furnishings_and_walls_covered_in_natural_wood_and_glass,_and_a_beautiful_marble tile"
184093,"/media/s1/dataset/neurostocker/core/2022/12/10/6_A_new_world,_a_dream,_a_fairytale_or_a_fairy_land..jpg","6_A_new_world,_a_dream,_a_fairytale_or_a_fairy_land..jpg",2022-12-10T22:59:30.386138,1,1,"6_A_new_world,_a_dream,_a_fairytale_or_a_fairy_land."
148873,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_mysterious_image_of_a_dark_landscape_of_a_dark_and_cloudy_night_with_the_stars_in_the_sky..jpg,6_A_mysterious_image_of_a_dark_landscape_of_a_dark_and_cloudy_night_with_the_stars_in_the_sky..jpg,2022-12-10T00:26:19.039112,1,1,6_A_mysterious_image_of_a_dark_landscape_of_a_dark_and_cloudy_night_with_the_stars_in_the_sky.
9323,"/media/s1/dataset/neurostocker/core/2022/11/3/4_Leaf_texture_on_top_of_grass,_natural_coloring,_slightly_textured,_very_realistic,_3d_animation_texture,_Octane_render..jpg","4_Leaf_texture_on_top_of_grass,_natural_coloring,_slightly_textured,_very_realistic,_3d_animation_texture,_Octane_render..jpg",2022-11-03T12:55:52.965542,1,1,"4_Leaf_texture_on_top_of_grass,_natural_coloring,_slightly_textured,_very_realistic,_3d_animation_texture,_Octane_render."
248903,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_fantasy_art_drawn_by_disney_concept_artists..jpg,6_A_fantasy_art_drawn_by_disney_concept_artists..jpg,2022-12-14T23:00:52.412591,1,1,6_A_fantasy_art_drawn_by_disney_concept_artists.
258396,"/media/s1/dataset/neurostocker/core/2022/12/14/6_Snowy_weather_over_the_city,_the_buildings_are_all_reflected..jpg","6_Snowy_weather_over_the_city,_the_buildings_are_all_reflected..jpg",2022-12-14T23:07:15.765802,1,1,"6_Snowy_weather_over_the_city,_the_buildings_are_all_reflected."
63948,"/media/s1/dataset/neurostocker/core/2022/12/4/6_Blue_ocean_peaceful,_calm_in_the_center_of_the_ocean..jpg","6_Blue_ocean_peaceful,_calm_in_the_center_of_the_ocean..jpg",2022-12-04T00:17:29.199427,1,1,"6_Blue_ocean_peaceful,_calm_in_the_center_of_the_ocean."
50593,/media/s1/dataset/neurostocker/core/2022/12/3/6_The_Legend_of_Zelda_-_Landscape_landscape_atmospheric_with_a_sun_and_moon..jpg,6_The_Legend_of_Zelda_-_Landscape_landscape_atmospheric_with_a_sun_and_moon..jpg,2022-12-03T00:56:55.990512,1,1,6_The_Legend_of_Zelda_ _Landscape_landscape_atmospheric_with_a_sun_and_moon.
213024,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_nice_forest_with_a_small_lake_on_green_lawn..jpg,6_A_nice_forest_with_a_small_lake_on_green_lawn..jpg,2022-12-14T00:44:13.915720,1,1,6_A_nice_forest_with_a_small_lake_on_green_lawn.
112350,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_room,_in_which_there_is_enough_space_to_play_football..jpg","6_A_room,_in_which_there_is_enough_space_to_play_football..jpg",2022-12-07T00:49:17.783453,1,1,"6_A_room,_in_which_there_is_enough_space_to_play_football."
224273,"/media/s1/dataset/neurostocker/core/2022/12/14/6_A_nice_landscape_of_a_lush_forest_and_grass,_upon_which_the_sun_is_setting..jpg","6_A_nice_landscape_of_a_lush_forest_and_grass,_upon_which_the_sun_is_setting..jpg",2022-12-14T00:55:26.663380,1,1,"6_A_nice_landscape_of_a_lush_forest_and_grass,_upon_which_the_sun_is_setting."
149501,"/media/s1/dataset/neurostocker/core/2022/12/10/6_White_and_light_wallpapers,_textured_ceiling,_open_plan_luxury_living..jpg","6_White_and_light_wallpapers,_textured_ceiling,_open_plan_luxury_living..jpg",2022-12-10T00:13:06.563482,1,1,"6_White_and_light_wallpapers,_textured_ceiling,_open_plan_luxury_living."
10210,"/media/s1/dataset/neurostocker/core/2022/11/6/4_Portrait,_soft,_high_quality,_natural_lighting,_soft_shadows..jpg","4_Portrait,_soft,_high_quality,_natural_lighting,_soft_shadows..jpg",2022-11-06T10:16:33.167495,1,1,"4_Portrait,_soft,_high_quality,_natural_lighting,_soft_shadows."
27208,/media/s1/dataset/neurostocker/core/2022/11/30/6_Abstracts_of_a_plant_and_tree_textures_with_a_nice_patterned_background..jpg,6_Abstracts_of_a_plant_and_tree_textures_with_a_nice_patterned_background..jpg,2022-11-30T00:57:10.328477,1,1,6_Abstracts_of_a_plant_and_tree_textures_with_a_nice_patterned_background.
189568,"/media/s1/dataset/neurostocker/core/2022/12/13/6_a_cute_fantasy_dog,_it_is_a_cartoon_art_drawn_by_disney_concept_artists..jpg","6_a_cute_fantasy_dog,_it_is_a_cartoon_art_drawn_by_disney_concept_artists..jpg",2022-12-13T00:06:39.035698,1,1,"6_a_cute_fantasy_dog,_it_is_a_cartoon_art_drawn_by_disney_concept_artists."
174341,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_great_blue_image_with_a_bright_red_ship_with_a_blue_sky_in_the_middle_area..jpg,6_A_great_blue_image_with_a_bright_red_ship_with_a_blue_sky_in_the_middle_area..jpg,2022-12-10T22:53:33.940145,1,1,6_A_great_blue_image_with_a_bright_red_ship_with_a_blue_sky_in_the_middle_area.
77759,/media/s1/dataset/neurostocker/core/2022/12/4/6_A_huge_space_city_in_the_sky_with_lots_of_skyscrapers_connected_by_walkways..jpg,6_A_huge_space_city_in_the_sky_with_lots_of_skyscrapers_connected_by_walkways..jpg,2022-12-04T22:21:07.612014,1,1,6_A_huge_space_city_in_the_sky_with_lots_of_skyscrapers_connected_by_walkways.
99988,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_modern_city_in_the_year_2000,_buildings_in_the_modern_architectural_style,_wide_streets_with_traffic_lights..jpg","6_A_modern_city_in_the_year_2000,_buildings_in_the_modern_architectural_style,_wide_streets_with_traffic_lights..jpg",2022-12-07T00:57:08.986605,1,1,"6_A_modern_city_in_the_year_2000,_buildings_in_the_modern_architectural_style,_wide_streets_with_traffic_lights."
123672,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_picture_of_the_world_capital,_Auroville,_India..jpg","6_A_picture_of_the_world_capital,_Auroville,_India..jpg",2022-12-07T22:04:57.257633,1,1,"6_A_picture_of_the_world_capital,_Auroville,_India."
169387,"/media/s1/dataset/neurostocker/core/2022/12/10/6_Modern_kitchen_with_two_white_hoods,_high_white_walls,_black,_white_and_grey..jpg","6_Modern_kitchen_with_two_white_hoods,_high_white_walls,_black,_white_and_grey..jpg",2022-12-10T22:55:39.048843,1,1,"6_Modern_kitchen_with_two_white_hoods,_high_white_walls,_black,_white_and_grey."
107634,/media/s1/dataset/neurostocker/core/2022/12/7/6_Blue_ocean_waves_and_turquoise_sky_in_hazy_atmosphere..jpg,6_Blue_ocean_waves_and_turquoise_sky_in_hazy_atmosphere..jpg,2022-12-07T00:45:21.437717,1,1,6_Blue_ocean_waves_and_turquoise_sky_in_hazy_atmosphere.
40653,/media/s1/dataset/neurostocker/core/2022/12/2/6_A_classic_illustration_of_an_important_author_like_t..jpg,6_A_classic_illustration_of_an_important_author_like_t..jpg,2022-12-02T00:57:35.309455,1,1,6_A_classic_illustration_of_an_important_author_like_t.
7696,"/media/s1/dataset/neurostocker/core/2022/11/2/4_An_interesting_look_into_the_natural_world,_close-up,_detail_shot,_ash_thorp_khyzyl_saleem,_karim_rashid,_3d..jpg","4_An_interesting_look_into_the_natural_world,_close-up,_detail_shot,_ash_thorp_khyzyl_saleem,_karim_rashid,_3d..jpg",2022-11-02T01:44:55.144102,1,1,"4_An_interesting_look_into_the_natural_world,_close up,_detail_shot,_ash_thorp_khyzyl_saleem,_karim_rashid,_3d."
49439,/media/s1/dataset/neurostocker/core/2022/12/3/6_We_live_in_a_world_where_we_have_no_choice_but_to_eat_animals_and_live_with_our_animal_cousins..jpg,6_We_live_in_a_world_where_we_have_no_choice_but_to_eat_animals_and_live_with_our_animal_cousins..jpg,2022-12-03T00:57:21.834669,1,1,6_We_live_in_a_world_where_we_have_no_choice_but_to_eat_animals_and_live_with_our_animal_cousins.
109829,/media/s1/dataset/neurostocker/core/2022/12/7/6_The_landscape_of_the_Legend_of_Zelda_from_Princess_Oocca..jpg,6_The_landscape_of_the_Legend_of_Zelda_from_Princess_Oocca..jpg,2022-12-07T00:51:30.012375,1,1,6_The_landscape_of_the_Legend_of_Zelda_from_Princess_Oocca.
26445,"/media/s1/dataset/neurostocker/core/2022/11/30/6_a_black_and_white_photograph_depicting_an_illustration_of_world_of_warcraft,_a_world_of_fire,_galaxy,_a_black_one..jpg","6_a_black_and_white_photograph_depicting_an_illustration_of_world_of_warcraft,_a_world_of_fire,_galaxy,_a_black_one..jpg",2022-11-30T00:57:46.292701,1,1,"6_a_black_and_white_photograph_depicting_an_illustration_of_world_of_warcraft,_a_world_of_fire,_galaxy,_a_black_one."
126621,/media/s1/dataset/neurostocker/core/2022/12/7/6_A_pictureque_red_wooden_building_with_green_window_and_a_chimney..jpg,6_A_pictureque_red_wooden_building_with_green_window_and_a_chimney..jpg,2022-12-07T21:55:22.781211,1,1,6_A_pictureque_red_wooden_building_with_green_window_and_a_chimney.
100552,/media/s1/dataset/neurostocker/core/2022/12/7/6_A_cute_dragon_on_top_of_another_dragon..jpg,6_A_cute_dragon_on_top_of_another_dragon..jpg,2022-12-07T00:44:12.261329,1,1,6_A_cute_dragon_on_top_of_another_dragon.
251489,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_beautiful_image_of_a_dark_green_forest_with_flowers..jpg,6_A_beautiful_image_of_a_dark_green_forest_with_flowers..jpg,2022-12-14T23:02:38.036897,1,1,6_A_beautiful_image_of_a_dark_green_forest_with_flowers.
15078,"/media/s1/dataset/neurostocker/core/2022/11/26/6_Hyper_realistic_photo_realistic_blood_pattern_on_tar,_intricate,_ultra_detailed,_photorealistic,_vibrente_colors,_trending_on_ar.jpg","6_Hyper_realistic_photo_realistic_blood_pattern_on_tar,_intricate,_ultra_detailed,_photorealistic,_vibrente_colors,_trending_on_ar.jpg",2022-11-26T00:55:16.292348,1,1,"6_Hyper_realistic_photo_realistic_blood_pattern_on_tar,_intricate,_ultra_detailed,_photorealistic,_vibrente_colors,_trending_on_ar"
131133,/media/s1/dataset/neurostocker/core/2022/12/9/6_Creative_cartoon_illustration_of_different_animals_sitting_on_a_river_island..jpg,6_Creative_cartoon_illustration_of_different_animals_sitting_on_a_river_island..jpg,2022-12-09T00:47:32.715291,1,1,6_Creative_cartoon_illustration_of_different_animals_sitting_on_a_river_island.
91979,"/media/s1/dataset/neurostocker/core/2022/12/6/6_A_city_of_small_blocks_of_wood_in_an_endless_plain,_a_wooden_house,_wooden_windows,_wooden_door..jpg","6_A_city_of_small_blocks_of_wood_in_an_endless_plain,_a_wooden_house,_wooden_windows,_wooden_door..jpg",2022-12-06T00:48:07.678068,1,1,"6_A_city_of_small_blocks_of_wood_in_an_endless_plain,_a_wooden_house,_wooden_windows,_wooden_door."
157266,"/media/s1/dataset/neurostocker/core/2022/12/10/6_A_world_in_a_black_and_white_film,_not_very_close_to_the_real_reality..jpg","6_A_world_in_a_black_and_white_film,_not_very_close_to_the_real_reality..jpg",2022-12-10T00:12:24.155207,1,1,"6_A_world_in_a_black_and_white_film,_not_very_close_to_the_real_reality."
4819,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Forest,_trees,_city,_street,_dark_night,_scary_witch's_door..jpg","3_Forest,_trees,_city,_street,_dark_night,_scary_witch's_door..jpg",2022-10-30T14:44:20.619238,1,1,"3_Forest,_trees,_city,_street,_dark_night,_scary_witch's_door."
201486,"/media/s1/dataset/neurostocker/core/2022/12/13/6_A_painting_with_the_sky_of_a_bright_blue_color,_a_beaming_sun_and_the_earth_covered_in_green..jpg","6_A_painting_with_the_sky_of_a_bright_blue_color,_a_beaming_sun_and_the_earth_covered_in_green..jpg",2022-12-13T00:05:10.359135,1,1,"6_A_painting_with_the_sky_of_a_bright_blue_color,_a_beaming_sun_and_the_earth_covered_in_green."
4285,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Full_halloween_graphics_pack_including_halloween_fonts_and_halloween_background_for_a_custom_halloween_design,_vector,_illustrat.jpg","3_Full_halloween_graphics_pack_including_halloween_fonts_and_halloween_background_for_a_custom_halloween_design,_vector,_illustrat.jpg",2022-10-30T07:03:34.262869,1,1,"3_Full_halloween_graphics_pack_including_halloween_fonts_and_halloween_background_for_a_custom_halloween_design,_vector,_illustrat"
82503,/media/s1/dataset/neurostocker/core/2022/12/4/6_A_colorful_graphic_that_displays_the_word_“giraffe”_on_the_upper_left_corner..jpg,6_A_colorful_graphic_that_displays_the_word_“giraffe”_on_the_upper_left_corner..jpg,2022-12-04T22:18:40.263200,1,1,6_A_colorful_graphic_that_displays_the_word_“giraffe”_on_the_upper_left_corner.
110790,"/media/s1/dataset/neurostocker/core/2022/12/7/6_I_need_to_take_a_picture_of_my_sister_so_she_can_see_what_she_looks_like_from_the_waist_up_(she’ll_be_wearing_a_t_shirt,_and_fli.jpg","6_I_need_to_take_a_picture_of_my_sister_so_she_can_see_what_she_looks_like_from_the_waist_up_(she’ll_be_wearing_a_t_shirt,_and_fli.jpg",2022-12-07T00:47:19.430591,1,1,"6_I_need_to_take_a_picture_of_my_sister_so_she_can_see_what_she_looks_like_from_the_waist_up_(she’ll_be_wearing_a_t_shirt,_and_fli"
89197,/media/s1/dataset/neurostocker/core/2022/12/6/6_Landscape_city_by_a_night_with_a_moonlit_sky_in_the_background..jpg,6_Landscape_city_by_a_night_with_a_moonlit_sky_in_the_background..jpg,2022-12-06T00:52:22.615430,1,1,6_Landscape_city_by_a_night_with_a_moonlit_sky_in_the_background.
118392,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_picture_of_a_white_sheep,_sitting_down..jpg","6_A_picture_of_a_white_sheep,_sitting_down..jpg",2022-12-07T21:53:51.172412,1,1,"6_A_picture_of_a_white_sheep,_sitting_down."
