,id,img_path,img_name,rating
2203,4927,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Ghostly_figures_in_a_dark_forest,_haunting_scene_with_a_night_walk,_scary_mood,_fantasy,_dark_woods,_scary_forest,_lonely,_horro.jpg","3_Ghostly_figures_in_a_dark_forest,_haunting_scene_with_a_night_walk,_scary_mood,_fantasy,_dark_woods,_scary_forest,_lonely,_horro.jpg",5
2204,4928,/media/s1/dataset/neurostocker/core/2022/10/28/3_Halloween_concept_illustration_from_my_point_of_view..jpg,3_Halloween_concept_illustration_from_my_point_of_view..jpg,5
2205,4931,"/media/s1/dataset/neurostocker/core/2022/10/29/3_A_scary_image,_but_not_necessarily_as_gothic_as_the_previous_image..jpg","3_A_scary_image,_but_not_necessarily_as_gothic_as_the_previous_image..jpg",5
2206,4933,"/media/s1/dataset/neurostocker/core/2022/10/29/3_A_Pumpkin_as_a_monster_boss,_fantasy_art_style,_scary_atmosphere,_nightmare_-_like_dream..jpg","3_A_Pumpkin_as_a_monster_boss,_fantasy_art_style,_scary_atmosphere,_nightmare_-_like_dream..jpg",5
2207,4936,"/media/s1/dataset/neurostocker/core/2022/10/30/3_A_spooky_Halloween_scene,_ghouls_and_a_vampire_in_the_window_and_a_pumpkin_in_the_yard,_the_house_is_haunted!..jpg","3_A_spooky_Halloween_scene,_ghouls_and_a_vampire_in_the_window_and_a_pumpkin_in_the_yard,_the_house_is_haunted!..jpg",2
2208,4937,"/media/s1/dataset/neurostocker/core/2022/10/29/3_A_jack_-_o_-_lantern_looking_at_a_pumpkin,_surreal,_surrealist_art..jpg","3_A_jack_-_o_-_lantern_looking_at_a_pumpkin,_surreal,_surrealist_art..jpg",5
2209,4941,/media/s1/dataset/neurostocker/core/2022/10/29/3_Abstract_dreamy_watercolor_with_floating_flowers_on_a_blue_sky_with_white_clouds..jpg,3_Abstract_dreamy_watercolor_with_floating_flowers_on_a_blue_sky_with_white_clouds..jpg,5
2210,4943,"/media/s1/dataset/neurostocker/core/2022/10/29/3_A_cool_and_realistic_Halloween_picture_concept,_3d_Halloween_concept_art,_detailed,_photorealistic_rendering,_beautiful_art,_stu.jpg","3_A_cool_and_realistic_Halloween_picture_concept,_3d_Halloween_concept_art,_detailed,_photorealistic_rendering,_beautiful_art,_stu.jpg",5
2211,4944,"/media/s1/dataset/neurostocker/core/2022/10/28/3_An_autumn_leaf_caught_in_a_street_sign_with_a_sign_saying,_""This_is_the_best_way_to_travel""_with_a_picture_of_the_train,_5_mm..jpg","3_An_autumn_leaf_caught_in_a_street_sign_with_a_sign_saying,_""This_is_the_best_way_to_travel""_with_a_picture_of_the_train,_5_mm..jpg",5
2212,4946,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Pumpkin_as_a_friendly_cute,_cute_cute,_cuteness..jpg","3_Pumpkin_as_a_friendly_cute,_cute_cute,_cuteness..jpg",5
2213,4947,"/media/s1/dataset/neurostocker/core/2022/10/31/5_Macro_close_up_of_a_dragonfly_by_ernst_haeckel,_detail_shot,_realistic_cinema_4_d_render,_fractal..jpg","5_Macro_close_up_of_a_dragonfly_by_ernst_haeckel,_detail_shot,_realistic_cinema_4_d_render,_fractal..jpg",5
2214,4948,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Creepy,_eerie,_atmospheric,_mood_and_atmosphere_as_in_""Lost"",_""Pan's_Labyrinth""..jpg","3_Creepy,_eerie,_atmospheric,_mood_and_atmosphere_as_in_""Lost"",_""Pan's_Labyrinth""..jpg",5
2215,4952,"/media/s1/dataset/neurostocker/core/2022/10/28/3_A_street,_shot_at_night,_old_fashion_cars,_lots_of_shadows,_a_building_in_the_center,_lots_of_trees,_a_yellow_house_-_a_big_hous.jpg","3_A_street,_shot_at_night,_old_fashion_cars,_lots_of_shadows,_a_building_in_the_center,_lots_of_trees,_a_yellow_house_-_a_big_hous.jpg",5
2216,4957,"/media/s1/dataset/neurostocker/core/2022/10/28/3_A_scene_from_a_horror_musical,_with_a_zombie_singing,_surrounded_by_gothic_style_images_of_vampire_teeth..jpg","3_A_scene_from_a_horror_musical,_with_a_zombie_singing,_surrounded_by_gothic_style_images_of_vampire_teeth..jpg",5
2217,4959,"/media/s1/dataset/neurostocker/core/2022/10/30/3_3D_render_of_greek_island,_3d_graphics,_graphic_design_and_animation..jpg","3_3D_render_of_greek_island,_3d_graphics,_graphic_design_and_animation..jpg",2
2218,4963,"/media/s1/dataset/neurostocker/core/2022/10/31/5_Two_trees_with_colorful_leaves,_green_grass_and_water,_and_a_building_with_blue_walls..jpg","5_Two_trees_with_colorful_leaves,_green_grass_and_water,_and_a_building_with_blue_walls..jpg",2
2219,4964,"/media/s1/dataset/neurostocker/core/2022/10/31/5_Gif_of_black_and_white_film_grain,_photo_textures_of_different_sizes..jpg","5_Gif_of_black_and_white_film_grain,_photo_textures_of_different_sizes..jpg",4
2220,4966,/media/s1/dataset/neurostocker/core/2022/10/29/3_Halloween_monster_art_monster_on_a_night_of_fear..jpg,3_Halloween_monster_art_monster_on_a_night_of_fear..jpg,5
2221,4969,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Cartoon_style_illustration_on_color_paper_of_halloween_night,_a_skeleton_wearing_a_skeleton_head_mask..jpg","3_Cartoon_style_illustration_on_color_paper_of_halloween_night,_a_skeleton_wearing_a_skeleton_head_mask..jpg",5
2222,4971,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Halloween_night,_jack_o_-_lantern_with_candy_corn..jpg","3_Halloween_night,_jack_o_-_lantern_with_candy_corn..jpg",5
2223,4973,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Halloween_scene,_spooky,_creepy_and_eery,_a_lot_of_dynamic_details_and_photorealistic..jpg","3_Halloween_scene,_spooky,_creepy_and_eery,_a_lot_of_dynamic_details_and_photorealistic..jpg",5
2224,4974,/media/s1/dataset/neurostocker/core/2022/10/31/4_A_beautiful_model_of_concept_cars_in_white_&amp;_grey..jpg,4_A_beautiful_model_of_concept_cars_in_white_&amp;_grey..jpg,2
2225,4976,"/media/s1/dataset/neurostocker/core/2022/10/28/3_A_study_of_the_dark_side_of_autumn_foliage,_the_ghoulish_nature_of_the_leaf,_dark_woods..jpg","3_A_study_of_the_dark_side_of_autumn_foliage,_the_ghoulish_nature_of_the_leaf,_dark_woods..jpg",5
2226,4981,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Haunted_house_photoshop_cs6,_light_effects,_light_leaks,_light_effect,_photorealistic,_haunted_house_photoshop..jpg","3_Haunted_house_photoshop_cs6,_light_effects,_light_leaks,_light_effect,_photorealistic,_haunted_house_photoshop..jpg",5
2227,4982,/media/s1/dataset/neurostocker/core/2022/10/29/3_Illustration_of_the_night_sky_or_moon_behind_mountains_through_night_of_fall..jpg,3_Illustration_of_the_night_sky_or_moon_behind_mountains_through_night_of_fall..jpg,5
2228,4984,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Monster_concept_art,_a_creeptastic_creature_with_an_ominous..jpg","3_Monster_concept_art,_a_creeptastic_creature_with_an_ominous..jpg",5
2229,4984,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Monster_concept_art,_a_creeptastic_creature_with_an_ominous..jpg","3_Monster_concept_art,_a_creeptastic_creature_with_an_ominous..jpg",5
2230,4986,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Halloween_scary_art_in_the_style_of_piketty,_nagata,_nyatoh_and_zuboi..jpg","3_Halloween_scary_art_in_the_style_of_piketty,_nagata,_nyatoh_and_zuboi..jpg",5
2231,4989,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Illustation_of_an_octopus_eating_a_moon_surrounded_by_jellyfish,_fun,_cool,_one_shot,_surrealist,_dreamscape..jpg","3_Illustation_of_an_octopus_eating_a_moon_surrounded_by_jellyfish,_fun,_cool,_one_shot,_surrealist,_dreamscape..jpg",5
2232,4993,"/media/s1/dataset/neurostocker/core/2022/10/30/3_A_cute_cat_in_the_retro_style_of_saul_bass,_vintage,_minimalist..jpg","3_A_cute_cat_in_the_retro_style_of_saul_bass,_vintage,_minimalist..jpg",2
2233,4994,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Fantasy_monster_illustration,_a_jack-o-lantern_demon_riding_a_pumpkin_on_stilts_over_a_body_of_water..jpg","3_Fantasy_monster_illustration,_a_jack-o-lantern_demon_riding_a_pumpkin_on_stilts_over_a_body_of_water..jpg",5
2234,4995,/media/s1/dataset/neurostocker/core/2022/10/30/3_The_image_of_the_'Halloweekin'_season_with_the_famous_pumpkin_lanterns..jpg,3_The_image_of_the_'Halloweekin'_season_with_the_famous_pumpkin_lanterns..jpg,5
2235,4997,"/media/s1/dataset/neurostocker/core/2022/10/29/3_A_cartoon_style,_fantasy_art_style,_horror,_nightmarish,_atmosphere,_creepy,_disturbing_atmosphere,_fantasy..jpg","3_A_cartoon_style,_fantasy_art_style,_horror,_nightmarish,_atmosphere,_creepy,_disturbing_atmosphere,_fantasy..jpg",5
2236,4998,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Creepy_ghost_image_description_in_the_styles_of_sekien,_sekien,_sekien,_and_other_classic_gothic_art..jpg","3_Creepy_ghost_image_description_in_the_styles_of_sekien,_sekien,_sekien,_and_other_classic_gothic_art..jpg",5
2237,5001,"/media/s1/dataset/neurostocker/core/2022/10/29/3_The_black_cat_has_nine_lives_you_said?_Well,_I_say_""I_have_100,000_lives_and_10,000_of_them_are_yours..jpg","3_The_black_cat_has_nine_lives_you_said?_Well,_I_say_""I_have_100,000_lives_and_10,000_of_them_are_yours..jpg",5
2238,5004,/media/s1/dataset/neurostocker/core/2022/10/30/5_A_beautiful_shirt_in_dark_brown_with_golden_color_accents..jpg,5_A_beautiful_shirt_in_dark_brown_with_golden_color_accents..jpg,5
2239,5005,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Halloween_night_in_a_graveyard,_full_moon_in_the_night,_bats_flying_over_a_tombstone..jpg","3_Halloween_night_in_a_graveyard,_full_moon_in_the_night,_bats_flying_over_a_tombstone..jpg",5
2240,5006,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Tim_trom_art_for_halloween,_scary_castle,_dark_atmosphere,_fantasy_illustration_style_and_concept_art_by_josan_gonzales..jpg","3_Tim_trom_art_for_halloween,_scary_castle,_dark_atmosphere,_fantasy_illustration_style_and_concept_art_by_josan_gonzales..jpg",2
2241,5008,"/media/s1/dataset/neurostocker/core/2022/10/30/5_Rust,_rusty_iron,_iron_ore,_rustic,_natural_color,_rough_texture,_8_k,_realistic_color..jpg","5_Rust,_rusty_iron,_iron_ore,_rustic,_natural_color,_rough_texture,_8_k,_realistic_color..jpg",5
2242,5009,"/media/s1/dataset/neurostocker/core/2022/10/28/3_A_simple_design_of_3D,_with_a_classic_image..jpg","3_A_simple_design_of_3D,_with_a_classic_image..jpg",5
2243,5010,/media/s1/dataset/neurostocker/core/2022/10/29/3_Night_city_with_a_bunch_of_robots_and..jpg,3_Night_city_with_a_bunch_of_robots_and..jpg,5
2244,5016,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Jack-o-Lantern_as_a_scare-crow_with_a_skull,_in_the_style_of_film_noir..jpg","3_Jack-o-Lantern_as_a_scare-crow_with_a_skull,_in_the_style_of_film_noir..jpg",5
2245,5018,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Halloween_is_a_classic_scary_movie,_1_1_6_0_3_s_animated..jpg","3_Halloween_is_a_classic_scary_movie,_1_1_6_0_3_s_animated..jpg",2
2246,5020,"/media/s1/dataset/neurostocker/core/2022/10/30/3_The_halloween_horror_set_was_based_on_a_scary_halloween_movie_we_watched_from_last_year,_and_the_background_was_the_main_inspira.jpg","3_The_halloween_horror_set_was_based_on_a_scary_halloween_movie_we_watched_from_last_year,_and_the_background_was_the_main_inspira.jpg",5
2247,5022,/media/s1/dataset/neurostocker/core/2022/10/30/3_Dark_art_depicting_ghouls_rising_from_a_pit..jpg,3_Dark_art_depicting_ghouls_rising_from_a_pit..jpg,5
2248,5023,/media/s1/dataset/neurostocker/core/2022/10/31/4_A_beautiful_and_colorful_blue-based_photograph_of_the_top_of_a_flower_with_a_nice_reflection..jpg,4_A_beautiful_and_colorful_blue-based_photograph_of_the_top_of_a_flower_with_a_nice_reflection..jpg,5
2249,5026,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Hand_drawn_halloween_illustration_of_ghost,_jack_-_o_-_lantern,_jack_-_o_-_lantern_light,_halloween_ghost..jpg","3_Hand_drawn_halloween_illustration_of_ghost,_jack_-_o_-_lantern,_jack_-_o_-_lantern_light,_halloween_ghost..jpg",5
2250,5028,"/media/s1/dataset/neurostocker/core/2022/10/31/5_Detail_level_photo,_close_up_of_detail,_with_detail,_photorealism..jpg","5_Detail_level_photo,_close_up_of_detail,_with_detail,_photorealism..jpg",5
2251,5029,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Dark_night_portrait_beautiful_art,_artist,_light_source,_night,_cityscape,_city,_silhouette,_portrait,_no_shadows..jpg","3_Dark_night_portrait_beautiful_art,_artist,_light_source,_night,_cityscape,_city,_silhouette,_portrait,_no_shadows..jpg",5
2252,5032,/media/s1/dataset/neurostocker/core/2022/10/28/3_A_picture_of_a_baby_crying_at_sunset..jpg,3_A_picture_of_a_baby_crying_at_sunset..jpg,5
2253,5033,/media/s1/dataset/neurostocker/core/2022/10/30/3_Octopus_head_with_long_tentacles_and_a_long_curved_arm..jpg,3_Octopus_head_with_long_tentacles_and_a_long_curved_arm..jpg,5
2254,5036,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Pumpkin_portrait_in_the_style_of_saul_bass,_vintage,_minimalist..jpg","3_Pumpkin_portrait_in_the_style_of_saul_bass,_vintage,_minimalist..jpg",5
2255,5038,/media/s1/dataset/neurostocker/core/2022/10/30/3_A_cartoon_of_a_black_and_white_witch..jpg,3_A_cartoon_of_a_black_and_white_witch..jpg,5
2256,5042,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Hand_drawn_cute_halloween_jack_-_o_-_pumpkins_in_a_dark_background,_concept_art,_low..jpg","3_Hand_drawn_cute_halloween_jack_-_o_-_pumpkins_in_a_dark_background,_concept_art,_low..jpg",2
2257,5047,/media/s1/dataset/neurostocker/core/2022/10/30/3_A_dark_gothic_horror_scene_with_a_witch_-like_witch_-_using_sorcery..jpg,3_A_dark_gothic_horror_scene_with_a_witch_-like_witch_-_using_sorcery..jpg,5
2258,5050,/media/s1/dataset/neurostocker/core/2022/10/29/3_A_high_quality_digital_photo_of_a_character_of_a_comic_that_you_are_able_to_download_and_print_on_a_postcard..jpg,3_A_high_quality_digital_photo_of_a_character_of_a_comic_that_you_are_able_to_download_and_print_on_a_postcard..jpg,5
2259,5052,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Bats_flying_scary_black_moon,_haunted_scary_halloween_images,_with_bat,_bats_and_spider_at_center_and_full_moon,_5k..jpg","3_Bats_flying_scary_black_moon,_haunted_scary_halloween_images,_with_bat,_bats_and_spider_at_center_and_full_moon,_5k..jpg",5
2260,5054,"/media/s1/dataset/neurostocker/core/2022/10/30/4_A_surreal,_abstract,_colorful,_psychedelic_texture_for_your_portfolio..jpg","4_A_surreal,_abstract,_colorful,_psychedelic_texture_for_your_portfolio..jpg",4
2261,5055,"/media/s1/dataset/neurostocker/core/2022/10/28/3_A_halloween,_jack_-_o_-_lantern,_with_light_shading..jpg","3_A_halloween,_jack_-_o_-_lantern,_with_light_shading..jpg",5
2262,5056,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Scene_from_a_film_noir,_with_a_smoking_detective_and_the_detective_as_a_victim,_he_is_looking_for_a_cigarette,_she_is_looking_fo.jpg","3_Scene_from_a_film_noir,_with_a_smoking_detective_and_the_detective_as_a_victim,_he_is_looking_for_a_cigarette,_she_is_looking_fo.jpg",5
2263,5059,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Pumpkin_as_a_monster_boss,_fantasy_art_style,_scary_atmosphere,_nightmare_-_like_dream..jpg","3_Pumpkin_as_a_monster_boss,_fantasy_art_style,_scary_atmosphere,_nightmare_-_like_dream..jpg",5
2264,5060,"/media/s1/dataset/neurostocker/core/2022/10/29/3_A_dark_scary_atmosphere,_black_and_white_sketch..jpg","3_A_dark_scary_atmosphere,_black_and_white_sketch..jpg",5
2265,5061,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Horror_fantasy_concept_by_aaron_kamienkowski,_spooky_scary,_cartoon_ghosts,_the_horror_in_spooky_fantasy,_horror_movie_clipart,..jpg","3_Horror_fantasy_concept_by_aaron_kamienkowski,_spooky_scary,_cartoon_ghosts,_the_horror_in_spooky_fantasy,_horror_movie_clipart,..jpg",5
2266,5063,"/media/s1/dataset/neurostocker/core/2022/10/28/3_The_view_of_a_city_skyscraper_at_night,_a_large_view_of_the_city,_bright_lighting,_and_lots_of_details,_abstract_illustration,_c.jpg","3_The_view_of_a_city_skyscraper_at_night,_a_large_view_of_the_city,_bright_lighting,_and_lots_of_details,_abstract_illustration,_c.jpg",5
2267,5064,/media/s1/dataset/neurostocker/core/2022/10/30/3_Drawing_of_a_skull_with_two_black_horns_and_one_red_horn..jpg,3_Drawing_of_a_skull_with_two_black_horns_and_one_red_horn..jpg,5
2268,5067,"/media/s1/dataset/neurostocker/core/2022/10/30/3_A_very_simple_and_nice_design,_a_very_cute_jack_olantern_character,_a_little_bit_fantasy_concept_design_made_in_illustrator,_pho.jpg","3_A_very_simple_and_nice_design,_a_very_cute_jack_olantern_character,_a_little_bit_fantasy_concept_design_made_in_illustrator,_pho.jpg",5
2269,5071,/media/s1/dataset/neurostocker/core/2022/10/30/3_Goro_Fujita_illustrating_Photo_where_you_can_see_4_rabbits_trying_to_jump_through_a_closed_window..jpg,3_Goro_Fujita_illustrating_Photo_where_you_can_see_4_rabbits_trying_to_jump_through_a_closed_window..jpg,5
2270,5072,/media/s1/dataset/neurostocker/core/2022/10/28/3_A_cute_ghost_and_rabbit_with_an_umbrella..jpg,3_A_cute_ghost_and_rabbit_with_an_umbrella..jpg,5
2271,5074,"/media/s1/dataset/neurostocker/core/2022/10/30/5_A_realistic_rocky_canyon_with_a_waterfall_flowing_into_a_lake,_a_small_beach,_trees,..jpg","5_A_realistic_rocky_canyon_with_a_waterfall_flowing_into_a_lake,_a_small_beach,_trees,..jpg",5
2272,5075,/media/s1/dataset/neurostocker/core/2022/10/31/4_The_iron_ore_from_the_top_image_with_the_orange_mushroom_under_it..jpg,4_The_iron_ore_from_the_top_image_with_the_orange_mushroom_under_it..jpg,5
2273,5078,"/media/s1/dataset/neurostocker/core/2022/10/28/3_A_nice_ghost_in_a_black_and_white,_with_glasses,_as_a_nice_decoration..jpg","3_A_nice_ghost_in_a_black_and_white,_with_glasses,_as_a_nice_decoration..jpg",5
2274,5081,/media/s1/dataset/neurostocker/core/2022/10/28/3_The_moon_is_a_beautiful_place_and_we_can_all_see_it_and_the_clouds_around_it..jpg,3_The_moon_is_a_beautiful_place_and_we_can_all_see_it_and_the_clouds_around_it..jpg,5
2275,5084,/media/s1/dataset/neurostocker/core/2022/10/28/3_Girl_and_butterfly_on_a_dark_yellow_flower_painting..jpg,3_Girl_and_butterfly_on_a_dark_yellow_flower_painting..jpg,5
2276,5085,"/media/s1/dataset/neurostocker/core/2022/10/30/3_A_scary_clown,_black_and_white,_a_little_disney..jpg","3_A_scary_clown,_black_and_white,_a_little_disney..jpg",5
2277,5087,"/media/s1/dataset/neurostocker/core/2022/10/29/3_A_cute_jack_-_o_-_lantern,_retro..jpg","3_A_cute_jack_-_o_-_lantern,_retro..jpg",5
2278,5088,"/media/s1/dataset/neurostocker/core/2022/10/29/3_In_a_house,_a_dog_barking_on_the_street..jpg","3_In_a_house,_a_dog_barking_on_the_street..jpg",5
2279,5089,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Halloween_scary_fantasy_concept_art,_a_witch_riding_a_fire_breathing_dragon,_dragon_attacking_a_castle,_a_dark_fantasy..jpg","3_Halloween_scary_fantasy_concept_art,_a_witch_riding_a_fire_breathing_dragon,_dragon_attacking_a_castle,_a_dark_fantasy..jpg",5
2280,5090,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Fantasy_monster_concept_art,_jack_o_lightes,_a_vampire_type..jpg","3_Fantasy_monster_concept_art,_jack_o_lightes,_a_vampire_type..jpg",5
2281,5093,/media/s1/dataset/neurostocker/core/2022/10/29/3_Simple_but_effective_and_interesting_illustration_of_a_house_with_a_ghost_in_it_at_first_glance..jpg,3_Simple_but_effective_and_interesting_illustration_of_a_house_with_a_ghost_in_it_at_first_glance..jpg,5
2282,5094,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Scary_dark_atmosphere,_ghost_on_the_roof,_and_a_house_full_of_things_to_be_afraid_of..jpg","3_Scary_dark_atmosphere,_ghost_on_the_roof,_and_a_house_full_of_things_to_be_afraid_of..jpg",5
2283,5096,"/media/s1/dataset/neurostocker/core/2022/10/30/3_A_set_of_5_cute_pugs_for_sale,_the_puppies_are_2_black,_2_yellow,_1_dark_red,_and_1_white..jpg","3_A_set_of_5_cute_pugs_for_sale,_the_puppies_are_2_black,_2_yellow,_1_dark_red,_and_1_white..jpg",2
2284,5097,"/media/s1/dataset/neurostocker/core/2022/10/29/3_In_a_modern_style,_dark_mist_covered_in_fog,_light_up_witch_flying_through_a_field_with_an_evil_gaze..jpg","3_In_a_modern_style,_dark_mist_covered_in_fog,_light_up_witch_flying_through_a_field_with_an_evil_gaze..jpg",5
2285,5098,"/media/s1/dataset/neurostocker/core/2022/10/31/5_A_seamless_pattern_of_2d_futuristic_concept_cars_close_up,_detail_shot,_cesare_norcross..jpg","5_A_seamless_pattern_of_2d_futuristic_concept_cars_close_up,_detail_shot,_cesare_norcross..jpg",4
2286,5100,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Red_illustration_with_a_little_robot_where_we_can_see_the_words_of_the_illustration,_""I'm_a_robot""..jpg","3_Red_illustration_with_a_little_robot_where_we_can_see_the_words_of_the_illustration,_""I'm_a_robot""..jpg",2
2287,5104,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Black_and_white_sketch,_minimalist_style,_modern_and_dynamic_perspective..jpg","3_Black_and_white_sketch,_minimalist_style,_modern_and_dynamic_perspective..jpg",5
2288,5107,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Halloween_scary_castle,_haunted_setting,_scary_atmosphere,_spooky_atmosphere,_haunted,_dark_creepy,_haunted_castle,_fantasy_conc.jpg","3_Halloween_scary_castle,_haunted_setting,_scary_atmosphere,_spooky_atmosphere,_haunted,_dark_creepy,_haunted_castle,_fantasy_conc.jpg",5
2289,5108,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Horror_movie,_fantasy,_fantasy_horror,_scary_dream,_classic_horror..jpg","3_Horror_movie,_fantasy,_fantasy_horror,_scary_dream,_classic_horror..jpg",5
2290,5111,"/media/s1/dataset/neurostocker/core/2022/10/30/3_A_Halloween_night,_realistic_and_stylized_look,_photorealistic_fantasy..jpg","3_A_Halloween_night,_realistic_and_stylized_look,_photorealistic_fantasy..jpg",5
2291,5113,"/media/s1/dataset/neurostocker/core/2022/10/28/3_A_surreal_Halloween_night_scene,_a_pumpkin_jack-o-lantern_sitting..jpg","3_A_surreal_Halloween_night_scene,_a_pumpkin_jack-o-lantern_sitting..jpg",5
2292,5114,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Halloween_Halloween_halloween_haunted_halloween_Haunted_art,_3_k_hd..jpg","3_Halloween_Halloween_halloween_haunted_halloween_Haunted_art,_3_k_hd..jpg",5
2293,5115,"/media/s1/dataset/neurostocker/core/2022/10/29/3_This_Halloween_scene,_as_described_by_the_subject,_includes_ghostly_figures,_a_haunted_house,_creeper_in_the_mist_with_eerie_lig.jpg","3_This_Halloween_scene,_as_described_by_the_subject,_includes_ghostly_figures,_a_haunted_house,_creeper_in_the_mist_with_eerie_lig.jpg",5
2294,5117,"/media/s1/dataset/neurostocker/core/2022/10/28/3_A_ghost,_in_a_haunted_house,_in_a_night_mood_with_no_fog,_only_lights_and_walls..jpg","3_A_ghost,_in_a_haunted_house,_in_a_night_mood_with_no_fog,_only_lights_and_walls..jpg",2
2295,5118,"/media/s1/dataset/neurostocker/core/2022/10/29/3_A_surreal_experience_of_colors,_textures,_and_light_patterns..jpg","3_A_surreal_experience_of_colors,_textures,_and_light_patterns..jpg",5
2296,5119,/media/s1/dataset/neurostocker/core/2022/10/29/3_This_is_a_picture_of_a_haunted_house_which_is_in_front_of_a_big_window..jpg,3_This_is_a_picture_of_a_haunted_house_which_is_in_front_of_a_big_window..jpg,5
2297,5120,"/media/s1/dataset/neurostocker/core/2022/10/28/3_Black_and_white_design,_drawing_and_digital_design_in_the_style_of_a_graphic_designer..jpg","3_Black_and_white_design,_drawing_and_digital_design_in_the_style_of_a_graphic_designer..jpg",5
2298,5124,/media/s1/dataset/neurostocker/core/2022/10/30/5_Macro_photo_of_sea_snail_by_ernst_haeckel..jpg,5_Macro_photo_of_sea_snail_by_ernst_haeckel..jpg,5
2299,5125,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Fantasy_illustration_of_different_kinds_of_demons_and_monsters,_scary,_creepy,_haunting..jpg","3_Fantasy_illustration_of_different_kinds_of_demons_and_monsters,_scary,_creepy,_haunting..jpg",5
2300,5126,"/media/s1/dataset/neurostocker/core/2022/10/29/3_illustration_set_of_all_the_characters_from_the_movie,_movie_posters,_movies_-_dead_or_alive,_music_from_soundtrack,_music_box,_.jpg","3_illustration_set_of_all_the_characters_from_the_movie,_movie_posters,_movies_-_dead_or_alive,_music_from_soundtrack,_music_box,_.jpg",5
2301,5130,"/media/s1/dataset/neurostocker/core/2022/10/31/4_Close_up_of_an_intricate_organic_piece_of_furniture_with_an_intricate_organic_texture,_made_of_fluffy_yarn..jpg","4_Close_up_of_an_intricate_organic_piece_of_furniture_with_an_intricate_organic_texture,_made_of_fluffy_yarn..jpg",5
2302,5131,"/media/s1/dataset/neurostocker/core/2022/10/31/4_Textured_stone_floor_with_moss,_cracks_and_veins..jpg","4_Textured_stone_floor_with_moss,_cracks_and_veins..jpg",5
2303,5132,"/media/s1/dataset/neurostocker/core/2022/10/31/5_Vintage_and_futuristic,_industrial,_clean,_vintage,_retro-styled,_modern,_retro,_steampunk,_retro-inspired,_retro-vintage,_futur.jpg","5_Vintage_and_futuristic,_industrial,_clean,_vintage,_retro-styled,_modern,_retro,_steampunk,_retro-inspired,_retro-vintage,_futur.jpg",2
2304,5136,"/media/s1/dataset/neurostocker/core/2022/10/30/3_Black_and_white_illustration_cartoon_design,_a_small_creature_is_hugging_a_moon_for_comfort..jpg","3_Black_and_white_illustration_cartoon_design,_a_small_creature_is_hugging_a_moon_for_comfort..jpg",2
2305,5139,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Halloween_pumpkin,_haunted_house,_fantasy_art_style,_horror_mood,_dark_misty_setting,_pumpkin,_crows_or_bats_flying..jpg","3_Halloween_pumpkin,_haunted_house,_fantasy_art_style,_horror_mood,_dark_misty_setting,_pumpkin,_crows_or_bats_flying..jpg",5
2306,5141,/media/s1/dataset/neurostocker/core/2022/10/30/4_A_clean_image_of_the_back_of_a_black..jpg,4_A_clean_image_of_the_back_of_a_black..jpg,5
2307,5145,"/media/s1/dataset/neurostocker/core/2022/10/29/3_Traditional_Jack_-_O_-_lantern,_vintage_style,_1_9_8_0_s..jpg","3_Traditional_Jack_-_O_-_lantern,_vintage_style,_1_9_8_0_s..jpg",5
2308,5149,"/media/s1/dataset/neurostocker/core/2022/10/31/5_Very_deep_water_scene,_with_the_sky_blue,_a_great,_a_beautiful_background..jpg","5_Very_deep_water_scene,_with_the_sky_blue,_a_great,_a_beautiful_background..jpg",5
